gauge_id,country,gauge_name,water_body_name,id6,water_body_type,gauge_lon,gauge_lat,gauge_easting,gauge_northing,gauge_elevation,area,elev_mean,elev_min,elev_percentile10,elev_percentile25,elev_percentile50,elev_percentile75,elev_percentile90,elev_max,slope_mean,flat_area_perc,steep_area_perc,ind_start_date,ind_end_date,ind_number_of_years,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sign_start_date,sign_end_date,sign_number_of_years,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index_landson,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,sand_perc,sand_perc_5,sand_perc_25,sand_perc_50,sand_perc_75,sand_perc_90,sand_perc_skewness,sand_perc_missing,silt_perc,silt_perc_5,silt_perc_25,silt_perc_50,silt_perc_75,silt_perc_90,silt_perc_skewness,silt_perc_missing,clay_perc,clay_perc_5,clay_perc_25,clay_perc_50,clay_perc_75,clay_perc_90,clay_perc_skewness,clay_perc_missing,organic_perc,organic_perc_5,organic_perc_25,organic_perc_50,organic_perc_75,organic_perc_90,organic_perc_skewness,organic_perc_missing,bulk_dens,bulk_dens_5,bulk_dens_25,bulk_dens_50,bulk_dens_75,bulk_dens_90,bulk_dens_skewness,bulk_dens_missing,tot_avail_water,tot_avail_water_5,tot_avail_water_25,tot_avail_water_50,tot_avail_water_75,tot_avail_water_90,tot_avail_water_skewness,tot_avail_water_missing,root_depth,root_depth_5,root_depth_25,root_depth_50,root_depth_75,root_depth_90,root_depth_skewness,root_depth_missing,coarse_fragm_perc,coarse_fragm_perc_5,coarse_fragm_perc_25,coarse_fragm_perc_50,coarse_fragm_perc_75,coarse_fragm_perc_90,coarse_fragm_perc_skewness,coarse_fragm_perc_missing,porosity,porosity_5,porosity_25,porosity_50,porosity_75,porosity_90,porosity_skewness,porosity_missing,conductivity,conductivity_5,conductivity_25,conductivity_50,conductivity_75,conductivity_90,conductivity_skewness,conductivity_missing,geo_porosity,geo_log10_permeability,unconsol_sediments,siliciclastic_sedimentary,mixed_sedimentary,carbonate_sedimentary,pyroclastic,acid_volcanic,basic_volcanic,acid_plutonic,intermediate_plutonic,basic_plutonic,metamorphics,water_geo,ice_geo,crop_perc,grass_perc,scrub_perc,dwood_perc,mixed_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,dom_land_cover,glac_area,glac_vol,glac_mass,glac_area_neighbours,n_inhabitants,dens_inhabitants,hp_count,hp_qturb,hp_inst_turb,hp_max_power,num_reservoir,reservoir_cap,reservoir_he,reservoir_fs,reservoir_irr,reservoir_nousedata,reservoir_year_first,reservoir_year_last,unconsol_coarse_perc,unconsol_medium_perc,unconsol_fine_perc,unconsol_imperm_perc,hardrock_perc,hardrock_imperm_perc,karst_perc,water_perc,null_perc,ext_area_perc
5004,FR,Rousses,L'Orbe,OrbRou,stream,6.11,46.52,2497828,1152612,1059.0,25.2,1219.41,1056.33,1064.58,1099.89,1191.7,1287.29,1462.0,1559.74,9.31,21.43,20.98,1981-10-01,1983-09-30,2,6.335,1.548,0.244,-0.143,0.222,15.511,1.148,son,184.626,3.237,son,1981-10-01,1983-09-30,2,2.243,0.367,-1.281,2.144,0.573,150.5,0.371,6.749,0.0,0.0,27.037,7.571,0.0,51.921,37.584,39.92,43.166,68.377,76.948,0.515,0.0,31.517,13.2,15.755,36.346,40.159,43.232,-0.364,0.0,16.562,7.421,15.215,17.586,20.588,23.726,-0.217,0.0,1.299,0.469,0.639,1.102,1.762,1.988,0.311,0.0,1.391,1.291,1.331,1.38,1.447,1.572,0.101,0.0,77.901,45.768,53.54,82.786,109.986,113.36,-0.172,0.0,0.95,0.36,0.564,0.777,1.038,1.248,0.428,0.0,7.684,3.562,4.819,8.061,9.15,10.609,-0.104,0.0,48.399,46.218,47.052,48.646,49.528,50.702,-0.167,0.99,26.624,3.503,7.992,23.358,53.693,72.296,0.133,0.99,0.123,-13.442,0.0,0.0,49.54,50.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96,0.0,3.83,0.0,39.49,4.61,3.76,0.0,0.0,0.0,1.35,grass_perc,0.0,0.0,0.0,0.0,1782,70.714,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,6.219,9.449,7.509,3.55,69.883,3.39,0.0,0.0
5005,FR,Bonnevaux,Le_Drugeon,DruBon,stream,6.19,46.81,2504859,1184983,847.0,38.6,986.17,845.81,884.18,931.44,995.99,1037.44,1069.84,1170.94,6.96,20.94,6.72,1995-10-01,2018-09-30,18,4.309,1.901,0.441,,,16.779,1.184,,207.738,3.687,son,1995-10-01,2018-09-30,18,2.649,0.616,1.128,4.103,0.335,145.611,0.089,11.25,30.024,2.004,128.843,10.189,0.009,37.848,35.065,35.897,36.937,41.488,41.578,0.288,0.0,39.92,34.963,36.415,39.875,43.088,43.818,0.011,0.0,22.232,19.573,21.866,22.566,23.035,23.556,-0.261,0.0,0.786,0.536,0.583,0.644,0.743,1.772,0.306,0.0,1.375,1.3,1.375,1.387,1.39,1.392,-0.342,0.0,55.92,45.228,46.684,59.429,63.302,65.483,-0.347,0.0,0.603,0.51,0.55,0.6,0.65,0.69,0.032,0.0,9.238,8.413,8.923,9.561,10.037,10.556,-0.345,0.0,49.028,47.27,48.411,49.383,49.571,50.415,-0.377,0.0,12.785,3.225,6.605,10.831,15.056,53.652,0.103,0.0,0.078,-12.269,0.0,0.0,13.81,86.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,22.87,5.92,0.0,5.1,60.22,1.5,0.0,0.0,0.0,0.0,1.69,ewood_perc,0.0,0.0,0.0,0.0,700,18.135,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,0.65,0.0,0.0,0.0,99.35,0.0,0.0,0.0
5006,FR,Mouthe,Le_Doubs,DouMou,stream,6.21,46.7,2505964,1173371,966.0,2.8,1188.28,965.69,1133.71,1162.82,1194.7,1218.15,1235.64,1266.61,7.7,17.49,7.72,1981-10-01,2018-09-30,27,4.693,1.782,0.38,-0.083,0.163,17.555,1.173,djf,210.032,3.741,son,1981-10-01,2018-09-30,27,56.163,12.024,1.031,3.955,0.433,166.185,5.517,187.109,7.668,1.689,85.013,8.718,0.0,40.257,35.449,36.443,38.925,42.801,48.217,0.266,0.0,36.881,25.319,32.882,38.669,43.154,43.831,-0.243,0.0,22.862,19.474,21.369,22.859,24.317,26.463,0.001,0.0,1.182,0.422,0.552,1.142,1.694,1.975,0.062,0.0,1.363,1.297,1.361,1.381,1.383,1.385,-0.451,0.0,48.77,43.964,46.132,48.26,49.932,57.859,0.093,0.0,0.465,0.317,0.385,0.47,0.579,0.676,-0.038,0.0,12.604,7.637,7.783,8.925,13.988,19.598,0.605,0.0,50.266,49.574,50.136,50.273,50.474,50.795,-0.016,0.0,30.608,4.278,11.871,33.357,53.229,67.523,-0.114,0.0,0.036,-11.309,0.0,0.0,4.56,95.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55,0.0,0.0,2.88,87.57,0.0,0.0,0.0,0.0,0.0,0.0,ewood_perc,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
5007,FR,Remoray-Boujeons,Le_Ruisseau_de_la_Drésine,RdDRem,stream,6.25,46.76,2508961,1179290,862.0,14.9,1020.2,856.77,931.39,978.23,1020.25,1064.46,1105.51,1179.81,7.99,15.84,9.57,1993-10-01,1995-09-30,2,5.672,1.693,0.298,,,14.51,1.16,djf,185.127,3.136,jja,1993-10-01,1995-09-30,2,1.579,0.278,2.146,3.102,0.41,152.5,0.0,5.292,15.01,2.0,97.066,7.462,0.059,36.796,35.194,36.543,38.229,39.914,41.263,-0.469,0.0,40.757,35.59,37.15,39.1,41.05,42.61,0.469,0.0,22.447,22.196,22.407,22.671,22.936,23.147,-0.469,0.0,0.589,0.535,0.58,0.636,0.692,0.737,-0.469,0.0,1.387,1.385,1.386,1.388,1.39,1.392,-0.469,0.0,59.942,45.923,50.156,55.447,60.738,64.971,0.469,0.0,0.642,0.51,0.55,0.6,0.65,0.69,0.469,0.0,8.836,8.381,8.764,9.243,9.721,10.104,-0.469,0.0,48.897,46.794,48.164,49.27,49.673,50.434,-0.335,0.0,14.881,3.299,6.972,11.564,27.498,55.151,0.163,0.0,0.09,-12.603,0.0,0.0,27.83,72.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.38,3.65,0.0,13.46,2.42,47.08,0.0,0.0,0.0,0.0,0.0,0.0,ewood_perc,0.0,0.0,0.0,0.0,176,11.812,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,0.24,0.0,0.0,0.0,99.76,0.0,0.0,0.0
5008,FR,Vétraz-Monthoux,La_Menoge,MenVet,stream,6.27,46.17,2509972,1113806,447.0,159.9,888.45,444.14,580.7,688.75,874.09,1068.93,1232.03,1751.9,12.13,11.47,31.66,1981-10-01,2007-09-30,20,3.897,1.98,0.508,0.07,0.031,20.7,1.14,jja,232.3,4.322,jja,1981-10-01,2007-09-30,20,2.047,0.525,0.483,2.642,0.573,157.25,0.276,6.071,0.754,1.0,40.717,6.864,0.0,30.058,19.264,20.322,35.44,37.458,40.176,-0.597,0.0,36.769,29.308,34.702,35.652,42.105,43.786,0.219,0.0,33.174,19.6,22.391,30.589,44.336,46.58,0.226,0.0,1.497,0.481,0.647,1.529,2.116,2.227,-0.041,0.0,1.325,1.249,1.254,1.322,1.389,1.406,0.034,0.0,57.801,41.322,44.44,48.047,53.723,97.609,0.395,0.0,0.54,0.316,0.379,0.458,0.646,1.155,0.224,0.0,13.127,3.702,6.715,14.468,17.484,19.497,-0.208,0.0,45.876,43.856,44.693,45.896,46.913,48.174,-0.015,0.0,55.704,4.62,44.497,56.727,74.877,106.699,-0.032,0.0,0.091,-12.5,1.84,13.59,41.34,43.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,34.32,0.58,7.87,21.47,12.16,0.65,0.0,0.0,0.13,0.0,9.73,grass_perc,0.0,0.0,0.0,0.0,29768,186.166,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,11.56,53.62,6.21,1.57,16.88,10.16,0.0,0.0,0.0
5009,FR,Labergement-Sainte-Marie,Le_Doubs,DouLab,stream,6.28,46.77,2511504,1180814,850.0,174.0,1116.83,847.16,954.3,1015.33,1115.5,1206.86,1279.05,1446.23,7.56,17.55,8.14,1981-10-01,2018-09-30,37,4.716,1.737,0.368,-0.099,0.169,17.649,1.168,djf,208.625,3.776,son,1981-10-01,2018-09-30,37,2.181,0.463,1.131,3.547,0.436,153.973,0.218,7.681,11.843,2.047,80.902,7.633,0.0,41.175,34.941,35.72,39.313,41.941,68.887,0.195,0.0,37.492,19.038,34.15,39.637,43.357,43.871,-0.239,0.0,21.333,15.369,20.095,21.968,23.611,26.099,-0.153,0.0,1.148,0.4,0.525,0.689,1.743,1.984,0.631,0.0,1.36,1.295,1.35,1.382,1.385,1.479,-0.295,0.0,54.527,44.178,47.784,49.115,60.64,74.95,0.529,0.0,0.593,0.339,0.496,0.585,0.671,1.121,0.041,0.0,9.635,7.379,8.022,8.781,9.767,15.043,0.225,0.0,49.219,47.068,48.531,49.557,49.939,50.626,-0.302,0.0,16.307,3.386,7.41,12.439,29.304,55.394,0.184,0.0,0.088,-12.303,0.0,3.2,30.16,66.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.05,14.41,1.5,0.0,11.62,43.87,0.92,0.0,0.0,0.0,0.0,2.63,ewood_perc,0.0,0.0,0.0,0.0,6935,39.856,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,6.24,0.0,0.42,0.01,93.33,0.0,0.0,0.0
5010,FR,Longevilles-Mont-d'Or,Le_Bief_Rouge,BieLon,stream,6.32,46.76,2514365,1179183,900.0,28.5,1075.2,899.3,957.88,997.06,1056.78,1148.97,1215.52,1409.66,8.01,13.98,9.95,1999-10-01,2016-09-30,9,4.288,1.696,0.395,-0.069,0.155,17.885,1.158,son,211.063,3.77,son,1999-10-01,2016-09-30,9,2.306,0.536,1.7,3.421,0.503,152.889,0.143,7.572,6.363,1.583,78.922,8.838,0.0,38.017,35.314,37.123,39.141,41.158,41.869,-0.516,0.0,41.664,34.285,39.499,43.303,43.652,43.93,-0.404,0.0,20.319,19.219,20.095,21.19,22.617,23.905,-0.421,0.0,1.762,0.607,1.53,1.75,1.897,2.015,0.023,0.0,1.312,1.288,1.315,1.348,1.38,1.389,-0.769,0.0,48.678,43.893,45.594,47.478,54.649,62.202,0.222,0.0,0.493,0.319,0.396,0.493,0.596,0.679,-0.003,0.0,11.192,8.566,9.616,9.887,10.157,17.574,0.329,0.0,48.738,47.031,47.881,48.919,49.589,50.18,-0.175,0.0,12.365,3.236,6.659,10.937,17.539,49.195,0.077,0.0,0.074,-12.248,0.0,0.0,39.1,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.88,6.98,6.27,0.0,5.76,25.97,0.0,0.0,0.0,0.0,0.0,9.13,crop_perc,0.0,0.0,0.0,0.0,3490,122.456,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,20.88,0.0,0.0,0.05,79.07,0.0,0.0,0.0
5011,FR,Vuillecin,Le_Drugeon,DruVui,stream,6.33,46.94,2515226,1198854,804.0,181.7,890.84,803.66,813.95,827.51,852.22,955.18,1026.32,1170.94,4.17,55.25,3.43,1992-10-01,2011-09-30,17,4.421,1.736,0.393,,,17.533,1.197,son,202.982,3.538,jja,1992-10-01,2011-09-30,17,1.51,0.342,1.241,3.322,0.489,139.588,0.133,4.975,3.546,2.222,68.558,9.915,0.0,38.53,34.941,35.901,39.035,41.461,41.733,-0.125,0.0,40.143,34.466,35.099,40.987,43.424,43.885,-0.182,0.0,21.328,15.005,20.488,22.104,23.28,23.698,-0.331,0.0,1.204,0.528,0.639,0.726,1.885,2.104,0.67,0.0,1.363,1.3,1.372,1.386,1.391,1.409,-0.423,0.0,54.312,45.298,47.871,48.604,61.733,66.991,0.684,0.0,0.566,0.337,0.483,0.579,0.666,1.103,-0.087,0.0,10.531,8.212,9.29,10.038,10.582,15.038,0.211,0.0,47.295,45.556,46.132,46.88,48.455,49.792,0.288,0.31,26.427,3.553,8.245,14.11,54.595,75.37,0.432,0.31,0.063,-12.046,19.81,25.25,13.98,40.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78,37.34,2.72,0.11,4.48,29.81,9.98,1.15,0.0,0.21,0.0,5.41,grass_perc,0.0,0.0,0.0,0.0,10957,60.303,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,5.6,27.48,10.38,0.0,0.0,55.91,0.63,0.0,0.0
5012,FR,Oye-et-Pallet,Le_Doubs,DouOye,stream,6.33,46.85,2515781,1189193,852.0,250.3,1068.65,846.35,905.0,965.59,1050.51,1171.78,1255.79,1446.23,7.27,20.24,7.75,1983-10-01,2017-09-30,31,4.533,1.751,0.386,-0.092,0.167,17.934,1.18,djf,210.267,3.83,son,1983-10-01,2017-09-30,31,2.198,0.485,1.223,3.015,0.518,156.645,0.434,7.088,5.041,2.229,19.906,11.0,0.0,39.965,34.907,35.108,38.131,41.707,57.966,0.218,1.2,38.359,21.198,34.99,38.929,43.173,43.835,-0.072,1.2,21.676,16.26,21.101,22.137,23.13,25.719,-0.13,1.2,0.985,0.405,0.528,0.572,1.617,1.959,0.624,1.2,1.368,1.301,1.379,1.384,1.386,1.456,-0.249,1.2,55.85,44.331,47.436,51.488,63.234,76.06,0.421,1.2,0.598,0.317,0.465,0.573,0.662,1.093,0.134,0.0,9.424,7.645,8.142,8.83,9.778,12.53,0.183,1.2,48.978,46.913,48.022,49.323,49.82,50.553,-0.29,1.53,16.176,3.363,7.294,12.208,29.244,55.379,0.186,1.53,0.098,-12.648,0.0,2.21,36.9,60.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.36,14.76,1.32,0.8,9.04,42.67,1.68,2.15,0.0,0.0,0.0,3.21,ewood_perc,0.0,0.0,0.0,0.0,10936,43.692,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.82,5.33,0.19,0.29,0.01,91.48,1.88,0.0,0.0
5013,FR,Doubs,Le_Doubs,DouDou,stream,6.35,46.93,2516941,1197988,809.0,389.7,1055.74,804.76,899.33,959.85,1042.98,1151.3,1222.76,1446.23,7.91,19.87,11.28,1986-10-01,2016-09-30,23,4.512,1.734,0.384,-0.054,0.152,16.654,1.157,djf,205.627,3.66,son,1986-10-01,2016-09-30,23,1.784,0.396,1.581,3.73,0.475,149.304,0.219,6.134,6.707,2.702,75.602,10.585,0.0,42.202,34.908,35.112,39.252,41.857,76.242,0.245,0.77,36.983,15.118,34.924,39.061,43.01,43.802,-0.218,0.77,20.815,7.85,20.097,22.048,22.922,24.986,-0.28,0.77,0.951,0.407,0.531,0.639,1.323,1.977,0.498,0.77,1.381,1.299,1.38,1.385,1.39,1.534,-0.046,0.77,58.614,44.649,47.708,59.152,65.944,83.528,-0.038,0.77,0.656,0.325,0.488,0.59,0.685,1.158,0.262,0.0,9.137,4.818,8.149,8.859,9.957,10.682,0.091,0.77,48.669,46.568,47.596,48.907,49.643,50.534,-0.184,0.99,16.908,3.35,7.229,12.077,30.231,57.92,0.21,0.99,0.099,-12.644,0.4,2.19,33.85,63.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33,18.56,1.5,0.69,7.17,41.38,1.95,1.38,0.0,0.0,0.0,4.03,ewood_perc,0.0,0.0,0.0,0.0,33593,86.202,0,0.0,0.0,0.0,0,0.0,,,,,,,0.01,0.7,4.83,0.12,3.38,0.01,89.701,1.25,0.0,0.0
5014,FR,la_Cluse-et-Mijoux_[Pontarlier_amont],Le_Doubs,DouClu,stream,6.36,46.88,2518076,1192662,909.0,347.4,1061.38,833.98,907.06,962.69,1047.96,1159.66,1230.69,1446.23,7.57,20.31,9.43,1981-10-01,2018-09-30,37,4.522,1.716,0.38,-0.07,0.159,17.0,1.167,djf,206.815,3.784,son,1981-10-01,2018-09-30,37,1.913,0.423,1.247,3.271,0.499,150.162,0.301,6.454,6.487,2.553,46.001,11.738,0.0,41.314,34.907,35.108,38.922,41.801,73.966,0.222,0.86,37.518,15.572,34.962,39.245,43.044,43.809,-0.194,0.86,21.168,11.862,20.664,22.097,23.011,25.217,-0.23,0.86,0.957,0.41,0.532,0.636,1.374,1.948,0.509,0.86,1.376,1.299,1.38,1.384,1.389,1.492,-0.109,0.86,57.657,44.493,47.492,56.23,65.158,82.388,0.109,0.86,0.635,0.323,0.48,0.583,0.676,1.139,0.222,0.0,9.226,5.067,8.138,8.73,9.768,10.853,0.159,0.86,48.738,46.715,47.662,48.951,49.657,50.538,-0.173,1.11,15.487,3.33,7.127,11.874,28.305,55.285,0.171,1.11,0.098,-12.641,0.43,1.62,34.45,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,18.49,1.32,0.78,7.91,40.79,2.08,1.55,0.0,0.0,0.0,3.25,ewood_perc,0.0,0.0,0.0,0.0,15804,45.492,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.59,4.27,0.13,1.73,0.01,91.87,1.4,0.0,0.0
5015,FR,Sciez,Le_Foron,ForSci,stream,6.38,46.33,2518579,1131551,390.0,49.8,647.27,389.59,506.0,529.49,566.41,694.51,965.89,1360.64,7.37,34.77,15.21,1981-10-01,2018-09-30,37,3.24,2.354,0.726,0.06,0.027,21.298,1.176,jja,243.004,4.525,jja,1981-10-01,2018-09-30,37,1.454,0.449,1.586,3.036,0.509,146.622,0.173,4.829,8.727,1.66,66.724,7.416,0.0,37.85,35.899,37.19,37.582,38.327,40.808,0.219,0.0,37.58,34.705,34.757,34.822,43.133,43.827,0.648,0.0,24.57,19.486,21.428,24.489,25.937,27.095,0.022,0.0,0.932,0.457,0.494,0.54,0.9,1.884,0.528,0.0,1.378,1.364,1.371,1.381,1.392,1.406,-0.154,0.0,87.303,48.378,49.19,71.283,91.1,106.954,0.543,0.0,0.946,0.335,0.473,0.827,1.063,1.253,0.266,0.0,7.517,3.584,4.995,6.759,11.637,15.127,0.134,0.0,44.659,42.946,43.557,44.127,45.339,47.922,0.345,0.0,78.157,45.065,69.059,75.089,81.015,124.824,0.128,0.0,0.056,-11.503,0.17,67.44,16.62,15.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,18.31,1.46,8.97,35.05,5.83,0.0,0.0,0.0,0.0,0.0,10.5,mixed_wood_perc,0.0,0.0,0.0,0.0,9727,195.321,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.45,73.07,15.2,0.0,11.28,0.0,0.0,0.0,0.0
5016,FR,Jougne_[La_Ferrière_2],La_Jougnena,JouJou,stream,6.38,46.73,2519220,1176193,853.0,30.5,1140.4,823.21,943.95,1052.9,1140.62,1236.61,1327.12,1560.94,13.94,6.12,35.84,1999-10-01,2018-09-30,14,4.256,1.809,0.425,-0.095,0.151,20.284,1.257,,216.122,3.889,son,1999-10-01,2018-09-30,14,5.302,1.245,1.236,3.219,0.492,152.357,0.642,18.889,10.158,2.448,64.094,11.636,0.0,49.833,37.448,39.241,41.483,63.106,77.215,0.492,0.0,33.005,13.199,15.691,37.708,40.854,43.371,-0.355,0.0,17.162,7.276,15.42,17.623,20.63,23.803,-0.097,0.0,1.425,0.505,0.708,1.584,1.826,2.001,-0.243,0.0,1.386,1.289,1.321,1.363,1.453,1.588,0.187,0.0,66.372,44.956,51.075,58.702,84.036,113.316,0.324,0.0,0.819,0.345,0.514,0.654,0.942,1.228,0.412,0.0,8.713,3.391,5.849,8.752,9.733,13.745,-0.01,0.0,49.292,48.024,48.763,49.394,49.724,50.539,-0.14,0.0,14.574,3.454,7.75,13.12,26.422,56.765,0.077,0.0,0.092,-12.669,0.0,0.0,31.94,68.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.04,14.93,0.35,3.65,19.09,43.67,0.0,0.0,0.0,0.0,0.0,1.28,ewood_perc,0.0,0.0,0.0,0.0,1767,57.934,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,6.61,0.0,17.3,8.23,67.86,0.0,0.0,0.0
5017,FR,Saint-Jean-de-Sixt,Le_Borne,BorSJS,stream,6.42,45.93,2520649,1087502,891.0,65.8,1552.91,891.07,1120.29,1308.73,1522.64,1746.43,2051.57,2627.58,22.88,0.9,77.4,1992-10-01,2018-09-30,24,4.9,1.495,0.305,,,20.25,1.165,djf,223.375,4.092,son,1992-10-01,2018-09-30,24,2.516,0.514,0.921,2.677,0.541,186.458,0.414,8.136,5.837,1.609,33.898,6.254,0.0,39.172,35.708,37.249,38.563,41.455,41.891,0.244,0.0,37.991,34.154,34.709,35.616,43.143,43.829,0.534,0.0,22.837,19.48,21.399,23.536,23.941,26.497,-0.256,0.0,1.181,0.481,0.589,0.974,1.712,2.046,0.298,0.0,1.388,1.366,1.382,1.387,1.394,1.407,0.09,0.0,60.056,44.353,48.078,49.305,59.298,99.311,0.494,0.0,0.582,0.32,0.402,0.507,0.693,1.175,0.222,0.0,12.636,4.507,8.67,12.239,16.101,20.02,0.069,0.0,48.695,46.053,47.567,48.597,49.984,51.247,0.056,0.0,38.59,27.195,27.758,30.095,32.431,79.387,0.394,0.0,0.144,-13.76,0.0,41.86,26.61,31.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.3,0.0,5.51,18.25,2.31,0.0,0.0,8.97,16.99,2.76,grass_perc,0.0,0.0,0.0,0.0,2143,32.568,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,1.45,3.78,6.84,36.99,9.22,41.72,0.0,0.0,0.0
5018,FR,Margencel,Le_Redon,RedMar,stream,6.42,46.34,2521260,1132505,418.0,31.5,707.02,415.47,485.78,530.25,611.46,848.85,1113.04,1505.59,9.51,30.27,23.85,2001-10-01,2018-09-30,17,3.346,2.382,0.712,,,21.883,1.181,,246.069,4.464,son,2001-10-01,2018-09-30,17,1.086,0.324,2.101,2.387,0.635,155.235,0.192,3.153,2.647,1.364,24.413,5.321,0.0,30.861,19.371,22.469,36.427,37.571,39.757,-0.676,0.0,34.231,27.447,33.728,34.745,35.455,43.017,-0.111,0.0,34.908,21.752,26.189,35.51,45.015,46.761,-0.061,0.0,1.163,0.461,0.512,0.65,2.103,2.246,0.623,0.0,1.316,1.249,1.255,1.307,1.37,1.389,0.158,0.0,73.713,41.278,43.656,48.831,82.606,105.255,0.752,0.0,0.778,0.323,0.414,0.609,0.966,1.233,0.361,0.0,9.762,3.425,4.201,6.18,16.808,19.327,0.498,0.0,44.935,43.08,43.805,44.274,45.954,48.659,0.383,0.0,64.798,9.646,53.688,69.073,75.463,120.671,-0.152,0.0,0.029,-11.03,9.95,55.34,2.08,32.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.19,18.58,1.61,6.19,35.47,0.17,0.11,0.0,0.0,0.0,0.0,9.68,mixed_wood_perc,0.0,0.0,0.0,0.0,5947,188.794,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,2.62,78.462,1.36,0.0,3.69,13.869,0.0,0.0,0.0
5019,FR,Bonneville_[Thuet],Le_Bronze,BroBon,stream,6.46,46.06,2523975,1101961,456.0,27.7,1412.64,452.53,973.82,1224.72,1428.4,1614.17,1802.97,2385.41,21.11,2.51,66.31,1992-10-01,2018-09-30,24,4.498,1.561,0.347,,,20.625,1.159,son,230.833,4.178,jja,1992-10-01,2018-09-30,24,2.013,0.447,1.178,3.099,0.465,175.625,0.187,6.984,8.474,1.515,70.378,7.664,0.0,36.975,35.54,36.9,38.6,40.3,41.66,-0.544,0.0,40.65,34.45,36.25,38.5,40.75,42.55,0.544,0.0,22.374,21.91,22.35,22.9,23.45,23.89,-0.544,0.0,0.836,0.614,0.824,1.086,1.348,1.558,-0.544,0.0,1.384,1.38,1.382,1.383,1.385,1.386,0.544,0.0,47.8,43.718,44.903,46.384,47.865,49.05,0.544,0.0,0.448,0.31,0.35,0.4,0.45,0.49,0.544,0.0,11.098,8.27,10.95,14.3,17.65,20.33,-0.544,0.0,48.587,46.55,47.706,48.675,49.515,50.456,-0.07,0.0,36.509,9.587,27.69,30.201,50.343,78.991,0.277,0.0,0.161,-13.568,6.38,0.0,61.19,32.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,40.59,0.0,1.45,10.15,21.0,1.03,0.0,0.0,6.54,17.55,1.05,grass_perc,0.0,0.0,0.0,0.0,741,26.751,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,1.29,19.53,0.0,29.94,11.35,37.89,0.0,0.0,0.0
